行政區,路名,巷,弄
板橋區,太和街,４巷,２０弄
板橋區,太和街,５巷,
板橋區,太和街,６巷,
板橋區,永豐街,,
板橋區,永豐街,,
板橋區,永豐街,,
板橋區,永豐街,８９巷,
板橋區,永豐街,８９巷,３弄
板橋區,永豐街,８９巷,５弄
板橋區,永豐街,,
板橋區,永豐街,１２０巷,
板橋區,永豐街,１２０巷,２弄
板橋區,永豐街,,
板橋區,永豐街,,
板橋區,富山街,８５巷,２弄
板橋區,富山街,８５巷,４弄
板橋區,富山街,８５巷,６弄
板橋區,富山街,,
板橋區,富山街,１０９巷,
板橋區,富山街,１０９巷,
板橋區,富山街,１０９巷,２８弄
板橋區,富山街,１０９巷,
板橋區,富山街,１０９巷,６０弄
板橋區,富山街,１０９巷,６０弄
板橋區,富山街,１０９巷,
板橋區,富山街,１０９巷,６３弄
板橋區,富山街,１０９巷,６３弄
板橋區,富山街,１０９巷,６５弄
板橋區,富山街,１０９巷,
板橋區,富山街,１０９巷,
板橋區,富山街,１０９巷,
板橋區,縣民大道三段,,
板橋區,縣民大道三段,,
板橋區,縣民大道三段,１２８巷,
板橋區,縣民大道三段,,
板橋區,縣民大道三段,,
板橋區,懷仁街,,
板橋區,懷仁街,１０巷,
板橋區,干城路,,
板橋區,干城路,２０巷,
板橋區,干城路,,
板橋區,和平路,安樂巷,
板橋區,和平路,安樂巷,６弄
板橋區,和平路,安樂巷,８弄
板橋區,和平路,安樂巷,４４弄
板橋區,和平路,安樂巷,４４弄
板橋區,和平路,安樂巷,
板橋區,和平路,安樂巷,５２弄
板橋區,和平路,,
板橋區,和平路,,
板橋區,和平路,６巷,
板橋區,和平路,６巷,２弄
板橋區,和平路,,６弄
板橋區,和平路,,８弄
板橋區,和平路,１４巷,
板橋區,和平路,,
板橋區,和平路,２４巷,
板橋區,和平路,,
板橋區,和平路,,５２弄
板橋區,信義路,,
板橋區,信義路,１２５巷,
板橋區,信義路,,
板橋區,信義路,１６３巷,
板橋區,信義路,,
板橋區,信義路,２１３巷,
板橋區,信義路,,
板橋區,信義路,２６５巷,
板橋區,信義路,２７９巷,
板橋區,廣和街,,
板橋區,廣和街,７５巷,
板橋區,廣和街,,
板橋區,廣權路,,
板橋區,廣權路,,
板橋區,廣權路,,
板橋區,和平路,,
板橋區,忠孝路,１３２巷,
板橋區,忠孝路,,
板橋區,忠孝路,１５４巷,
板橋區,忠孝路,１５４巷,
板橋區,忠孝路,,
板橋區,忠孝路,１７４巷,
板橋區,忠孝路,１７４巷,４１弄
板橋區,忠孝路,１７６巷,
板橋區,忠孝路,１７６巷,５弄
板橋區,忠孝路,１７６巷,
板橋區,忠孝路,,
板橋區,忠孝路,１９０巷,
板橋區,忠孝路,１９６巷,
板橋區,忠孝路,１９６巷,
板橋區,重慶路,,
板橋區,重慶路,２２３巷,
板橋區,重慶路,,
板橋區,重慶路,２４５巷,
板橋區,重慶路,２４５巷,９弄
板橋區,重慶路,２４５巷,２２弄
板橋區,重慶路,２４５巷,
板橋區,重慶路,２４５巷,
板橋區,重慶路,２４５巷,３２弄
板橋區,重慶路,２４５巷,
板橋區,重慶路,２４５巷,５０弄
板橋區,重慶路,２４５巷,５０弄
板橋區,重慶路,２４５巷,５０弄
板橋區,重慶路,２４５巷,５１弄
板橋區,重慶路,２４５巷,５２弄
板橋區,重慶路,２４５巷,５２弄
板橋區,重慶路,２４５巷,
板橋區,重慶路,２４５巷,
板橋區,重慶路,２４５巷,６７弄
板橋區,重慶路,,
板橋區,重慶路,,
板橋區,重慶路,,
板橋區,重慶路,,
板橋區,重慶路,,
板橋區,重慶路,２６９巷,
板橋區,重慶路,２６９巷,
板橋區,重慶路,２６９巷,
板橋區,重慶路,２６９巷,
板橋區,重慶路,２６９巷,
板橋區,重慶路,２９５巷,
板橋區,重慶路,２９５巷,
板橋區,重慶路,３２７巷,
板橋區,重慶路,３２７巷,７弄
板橋區,重慶路,３２７巷,８弄
板橋區,重慶路,３２７巷,１９弄
板橋區,重慶路,３２７巷,２４弄
板橋區,重慶路,３５３巷,
板橋區,重慶路,３５３巷,
板橋區,重慶路,,
板橋區,英士路,,
板橋區,智樂路,,
板橋區,綠堤街,,
板橋區,綠堤街,,
板橋區,龍泉街,５４巷,１弄
板橋區,龍泉街,５４巷,２弄
板橋區,龍泉街,５４巷,
板橋區,龍泉街,５４巷,
板橋區,龍泉街,５４巷,７弄
板橋區,龍泉街,５５巷,
板橋區,龍泉街,５５巷,８弄
板橋區,龍泉街,５５巷,１８弄
板橋區,龍泉街,５５巷,１８弄
板橋區,龍泉街,５５巷,
板橋區,龍泉街,５５巷,２８弄
板橋區,龍泉街,５５巷,３８弄
板橋區,龍泉街,,
板橋區,龍泉街,,
板橋區,龍泉街,,
板橋區,龍泉街,７２巷,
板橋區,龍泉街,７２巷,２弄
板橋區,龍泉街,７２巷,
板橋區,龍泉街,７３巷,
板橋區,龍泉街,,
板橋區,龍泉街,７９巷,
板橋區,龍泉街,７９巷,
板橋區,龍泉街,,
板橋區,龍泉街,８２巷,
板橋區,龍泉街,８２巷,
板橋區,龍泉街,８２巷,１４弄
板橋區,龍泉街,８２巷,１４弄
板橋區,龍泉街,８２巷,１５弄
板橋區,龍泉街,,
板橋區,龍泉街,８５巷,
板橋區,龍泉街,９０巷,
板橋區,龍泉街,９０巷,
板橋區,龍泉街,９０巷,
板橋區,龍泉街,９１巷,
板橋區,龍泉街,９１巷,
板橋區,龍泉街,,
板橋區,龍泉街,９７巷,
板橋區,龍泉街,,
板橋區,龍泉街,１０８巷,
板橋區,龍泉街,１０８巷,
板橋區,龍泉街,１０８巷,
板橋區,龍泉街,１０８巷,
板橋區,龍泉街,１０８巷,
板橋區,龍泉街,１０８巷,
板橋區,龍泉街,１０８巷,
板橋區,龍泉街,１０８巷,
板橋區,龍泉街,,
板橋區,龍泉街,１２４巷,
板橋區,龍泉街,,
板橋區,大觀路二段,,
板橋區,大觀路二段,１４０巷,
板橋區,大觀路二段,,
板橋區,大觀路二段,１４４巷,
板橋區,大觀路二段,１４８巷,
板橋區,大觀路二段,１４８巷,
板橋區,大觀路二段,１４８巷,１６弄
板橋區,大觀路二段,１４８巷,２２弄
板橋區,大觀路二段,１５０巷,
板橋區,大觀路二段,１５０巷,
板橋區,大觀路二段,,
板橋區,大觀路二段,１５６巷,
板橋區,大觀路二段,１５６巷,
板橋區,大觀路二段,,
板橋區,大觀路二段,,
板橋區,大觀路二段,１６６巷,
板橋區,大觀路二段,１７４巷,１０２弄
板橋區,大觀路二段,１７４巷,１１８弄
板橋區,龍興街,,
板橋區,龍興街,,
板橋區,龍興街,,
板橋區,龍興街,,
板橋區,龍興街,６１巷,
板橋區,龍興街,,
板橋區,大同街,,
板橋區,大同街,５巷,
板橋區,大同街,,
板橋區,大同街,８巷,
板橋區,大同街,８巷,
板橋區,大同街,８巷,
板橋區,大同街,８巷,
板橋區,大同街,,
板橋區,大同街,,
板橋區,大同街,２１巷,
板橋區,大同街,２６巷,
板橋區,大同街,２６巷,
板橋區,大同街,２６巷,１１弄
板橋區,大同街,２６巷,１２弄
板橋區,大同街,,
板橋區,大同街,,
板橋區,大同街,３５巷,
板橋區,大同街,３５巷,１０弄
板橋區,大同街,３５巷,
板橋區,大同街,３５巷,
板橋區,大同街,,
板橋區,大同街,５０巷,
板橋區,大同街,５０巷,
板橋區,大同街,,
板橋區,文聖街,,
板橋區,文聖街,１３４巷,
板橋區,文聖街,１４０巷,
板橋區,文聖街,,
板橋區,文聖街,,
板橋區,文聖街,,
板橋區,文聖街,,
板橋區,文聖街,１８６巷,
板橋區,文聖街,２０５巷,
板橋區,雙十路二段,２巷,
板橋區,雙十路二段,,
板橋區,雙十路二段,,
板橋區,雙十路二段,,
板橋區,雙十路二段,４６巷,
板橋區,雙十路二段,４６巷,
板橋區,雙十路二段,４６巷,２２弄
板橋區,雙十路二段,,
板橋區,雙十路二段,７０巷,
板橋區,文化路二段,,
板橋區,民生路三段,,
板橋區,民生路三段,,
板橋區,民生路三段,,
板橋區,民生路三段,,
板橋區,民生路三段,,
板橋區,民生路三段,,
板橋區,民生路三段,,
板橋區,光武街,,
板橋區,光武街,２巷,
板橋區,光武街,２巷,
板橋區,光武街,２巷,
板橋區,光武街,４巷,
板橋區,光武街,,
板橋區,光武街,,
板橋區,光武街,２４巷,
板橋區,光武街,,
板橋區,光武街,,
板橋區,光武街,３６巷,
板橋區,光武街,３６巷,
板橋區,光武街,３６巷,
板橋區,光武街,,
板橋區,光武街,４６巷,
板橋區,光武街,,
板橋區,光武街,,
板橋區,三民路一段,,
板橋區,三民路一段,,
板橋區,三民路一段,１３８巷,
板橋區,中山路二段,,
板橋區,中山路二段,３０９巷,
板橋區,中山路二段,３０９巷,
板橋區,永豐街,,
板橋區,永豐街,,
板橋區,永豐街,,
板橋區,永豐街,,
板橋區,永豐街,,
板橋區,富山街,,
板橋區,富山街,７巷,
板橋區,富山街,７巷,１２弄
板橋區,富山街,,
板橋區,富山街,１３巷,１弄
板橋區,富山街,１３巷,
板橋區,富山街,１３巷,６弄
板橋區,富山街,,
板橋區,富山街,１８巷,
板橋區,富山街,２８巷,
板橋區,富山街,３８巷,
板橋區,富山街,３８巷,１弄
板橋區,富山街,３８巷,２弄
板橋區,富山街,３８巷,
板橋區,富山街,３８巷,５弄
板橋區,富山街,,
板橋區,富山街,,
板橋區,富山街,５３巷,１弄
板橋區,富山街,５３巷,
板橋區,富山街,５３巷,１弄
板橋區,富山街,５３巷,１弄
板橋區,富山街,５３巷,２弄
板橋區,富山街,５３巷,
板橋區,富山街,５３巷,３弄
板橋區,富山街,,
板橋區,富山街,６２巷,
板橋區,富山街,６２巷,
板橋區,富山街,,
板橋區,富山街,７１巷,
板橋區,富山街,８０巷,
板橋區,縣民大道三段,,
板橋區,縣民大道三段,,
板橋區,縣民大道三段,,
板橋區,縣民大道三段,,
板橋區,縣民大道三段,２７０巷,
板橋區,縣民大道三段,２７０巷,
板橋區,文新路,,
板橋區,民治街,５７巷,
板橋區,民治街,５７巷,２４弄
板橋區,民治街,,
板橋區,民治街,６１巷,
板橋區,民治街,６１巷,
板橋區,民治街,,
板橋區,民治街,７１巷,
板橋區,民治街,７１巷,１弄
板橋區,民治街,７１巷,
板橋區,民治街,７１巷,
板橋區,民治街,７１巷,６０弄
板橋區,民治街,,
板橋區,民治街,８１巷,
板橋區,民治街,,
板橋區,田單北街,,
板橋區,田單北街,,
板橋區,環河西路四段,,
板橋區,懷德街,,
板橋區,懷德街,１２７巷,
板橋區,懷德街,１２７巷,
板橋區,懷德街,１２７巷,１１弄
板橋區,懷德街,１２７巷,１４弄
板橋區,懷德街,１２７巷,２３弄
板橋區,懷德街,１２７巷,２３弄
板橋區,懷德街,１２７巷,
板橋區,懷德街,１２７巷,
板橋區,懷德街,１２７巷,
板橋區,懷德街,,
板橋區,懷德街,１３９巷,
板橋區,懷德街,１３９巷,
板橋區,懷德街,１３９巷,
板橋區,懷德街,１３９巷,１８弄
板橋區,懷德街,１３９巷,２０弄
板橋區,懷德街,１３９巷,２０弄
板橋區,懷德街,１３９巷,
板橋區,懷德街,１３９巷,
板橋區,懷德街,１８１巷,
板橋區,懷德街,１８１巷,
板橋區,懷德街,１８１巷,
板橋區,懷德街,,
板橋區,懷德街,,
板橋區,懷德街,１９１巷,
板橋區,懷德街,１９１巷,
板橋區,懷德街,１９１巷,２６弄
板橋區,懷德街,１９１巷,２６弄
板橋區,懷德街,１９１巷,
板橋區,懷德街,,
板橋區,懷德街,２０１巷,
板橋區,懷德街,,
板橋區,懷德街,２０７巷,
板橋區,大觀路一段,３８巷,
板橋區,大觀路一段,３８巷,１５６弄
板橋區,大觀路一段,３８巷,１５６弄
板橋區,大觀路一段,３８巷,１５６弄
板橋區,大觀路一段,３８巷,１５６弄
板橋區,大觀路一段,３８巷,１５６弄
板橋區,大觀路一段,３８巷,１５６弄
板橋區,大觀路一段,３８巷,１５６弄
板橋區,大觀路一段,３８巷,
板橋區,大觀路一段,３８巷,１７０弄
板橋區,大觀路一段,３８巷,２００弄
板橋區,大觀路一段,３８巷,２００弄
板橋區,僑中一街,１２５巷,６弄
板橋區,僑中一街,１２５巷,８弄
板橋區,僑中一街,１２５巷,
板橋區,僑中一街,,
